"Cycle","pair_id","ref_prov","other_prov","hemi_type","mean_sync","sd_across_datasets","m"
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALDIVES","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MALDIVES","Between",0.295486779905439,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MARTINIQUE","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MARTINIQUE","Within",0.115348108993621,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MEXICO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MEXICO","Within",0.547199790655568,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MYANMAR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MYANMAR","Within",0.623570237126271,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NEW CALEDONIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","NEW CALEDONIA","Between",0.113300420372615,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NICARAGUA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","NICARAGUA","Within",0.462146873882579,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PALAU","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PALAU","Within",0.188831976637215,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PANAMA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PANAMA","Within",0.385708898457577,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PARAGUAY","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PARAGUAY","Between",0.0638608574147088,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PERU","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PERU","Between",0.0991876430655111,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PHILIPPINES","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PHILIPPINES","Within",0.579313358385941,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PUERTO RICO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PUERTO RICO","Within",0.260165101116794,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SINGAPORE","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SINGAPORE","Within",0.442958125406328,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SRI LANKA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SRI LANKA","Within",0.201199625878491,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SURINAME","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SURINAME","Within",0.0980067339830792,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TAIWAN","LAO PEOPLE'S DEMOCRATIC REPUBLIC","TAIWAN","Within",0.473245106305557,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_THAILAND","LAO PEOPLE'S DEMOCRATIC REPUBLIC","THAILAND","Within",0.676887186485943,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TRINIDAD AND TOBAGO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","TRINIDAD AND TOBAGO","Within",0.382423553431383,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VANUATU","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VANUATU","Between",0.142424903610746,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VENEZUELA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VENEZUELA","Within",0.158960948500872,NA,50
"Annual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VIET NAM","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VIET NAM","Within",0.600912027930098,NA,50
"Annual","MALAYSIA_MALDIVES","MALAYSIA","MALDIVES","Between",0.143268369612769,NA,50
"Annual","MALAYSIA_MARTINIQUE","MALAYSIA","MARTINIQUE","Within",0.22133897690932,NA,50
"Annual","MALAYSIA_MEXICO","MALAYSIA","MEXICO","Within",0.235056475400686,NA,50
"Annual","MALAYSIA_MYANMAR","MALAYSIA","MYANMAR","Within",0.225652939309007,NA,50
"Annual","MALAYSIA_NEW CALEDONIA","MALAYSIA","NEW CALEDONIA","Between",0.170489217248085,NA,50
"Annual","MALAYSIA_NICARAGUA","MALAYSIA","NICARAGUA","Within",0.2472139245072,NA,50
"Annual","MALAYSIA_PALAU","MALAYSIA","PALAU","Within",0.176155840726141,NA,50
"Annual","MALAYSIA_PANAMA","MALAYSIA","PANAMA","Within",0.216278991898473,NA,50
"Annual","MALAYSIA_PARAGUAY","MALAYSIA","PARAGUAY","Between",0.15843646594788,NA,50
"Annual","MALAYSIA_PERU","MALAYSIA","PERU","Between",0.154965821112557,NA,50
"Annual","MALAYSIA_PHILIPPINES","MALAYSIA","PHILIPPINES","Within",0.250930376833506,NA,50
"Annual","MALAYSIA_PUERTO RICO","MALAYSIA","PUERTO RICO","Within",0.253936144136085,NA,50
"Annual","MALAYSIA_SINGAPORE","MALAYSIA","SINGAPORE","Within",0.323110708961173,NA,50
"Annual","MALAYSIA_SRI LANKA","MALAYSIA","SRI LANKA","Within",0.202640470329278,NA,50
"Annual","MALAYSIA_SURINAME","MALAYSIA","SURINAME","Within",0.186271774654511,NA,50
"Annual","MALAYSIA_TAIWAN","MALAYSIA","TAIWAN","Within",0.285015376384704,NA,50
"Annual","MALAYSIA_THAILAND","MALAYSIA","THAILAND","Within",0.238272480543148,NA,50
"Annual","MALAYSIA_TRINIDAD AND TOBAGO","MALAYSIA","TRINIDAD AND TOBAGO","Within",0.226213914577342,NA,50
"Annual","MALAYSIA_VANUATU","MALAYSIA","VANUATU","Between",0.182900999257599,NA,50
"Annual","MALAYSIA_VENEZUELA","MALAYSIA","VENEZUELA","Within",0.225372029587073,NA,50
"Annual","MALAYSIA_VIET NAM","MALAYSIA","VIET NAM","Within",0.295419666955351,NA,50
"Annual","MALDIVES_MARTINIQUE","MALDIVES","MARTINIQUE","Between",0.0898747795443985,NA,50
"Annual","MALDIVES_MEXICO","MALDIVES","MEXICO","Between",0.23128407906109,NA,50
"Annual","MALDIVES_MYANMAR","MALDIVES","MYANMAR","Between",0.285194774644507,NA,50
"Annual","MALDIVES_NEW CALEDONIA","MALDIVES","NEW CALEDONIA","Within",0.132586489362406,NA,50
"Annual","MALDIVES_NICARAGUA","MALDIVES","NICARAGUA","Between",0.283909493022156,NA,50
"Annual","MALDIVES_PALAU","MALDIVES","PALAU","Between",0.237511367624621,NA,50
"Annual","MALDIVES_PANAMA","MALDIVES","PANAMA","Between",0.252057031585001,NA,50
"Annual","MALDIVES_PARAGUAY","MALDIVES","PARAGUAY","Within",0.185962214050214,NA,50
"Annual","MALDIVES_PERU","MALDIVES","PERU","Within",0.135212224102022,NA,50
"Annual","MALDIVES_PHILIPPINES","MALDIVES","PHILIPPINES","Between",0.268409296162243,NA,50
"Annual","MALDIVES_PUERTO RICO","MALDIVES","PUERTO RICO","Between",0.170118832987038,NA,50
"Annual","MALDIVES_SINGAPORE","MALDIVES","SINGAPORE","Between",0.214663945611249,NA,50
"Annual","MALDIVES_SRI LANKA","MALDIVES","SRI LANKA","Between",0.18484283886718,NA,50
"Annual","MALDIVES_SURINAME","MALDIVES","SURINAME","Between",0.177136350292664,NA,50
"Annual","MALDIVES_TAIWAN","MALDIVES","TAIWAN","Between",0.187248620214541,NA,50
"Annual","MALDIVES_THAILAND","MALDIVES","THAILAND","Between",0.278300615442219,NA,50
"Annual","MALDIVES_TRINIDAD AND TOBAGO","MALDIVES","TRINIDAD AND TOBAGO","Between",0.176260931345404,NA,50
"Annual","MALDIVES_VANUATU","MALDIVES","VANUATU","Within",0.191276589313702,NA,50
"Annual","MALDIVES_VENEZUELA","MALDIVES","VENEZUELA","Between",0.143794427462784,NA,50
"Annual","MALDIVES_VIET NAM","MALDIVES","VIET NAM","Between",0.215792399499792,NA,50
"Annual","MARTINIQUE_MEXICO","MARTINIQUE","MEXICO","Within",0.168508427502811,NA,50
"Annual","MARTINIQUE_MYANMAR","MARTINIQUE","MYANMAR","Within",0.0859264677658686,NA,50
"Annual","MARTINIQUE_NEW CALEDONIA","MARTINIQUE","NEW CALEDONIA","Between",0.193845219155216,NA,50
"Annual","MARTINIQUE_NICARAGUA","MARTINIQUE","NICARAGUA","Within",0.181602477954278,NA,50
"Annual","MARTINIQUE_PALAU","MARTINIQUE","PALAU","Within",0.180042454531802,NA,50
"Annual","MARTINIQUE_PANAMA","MARTINIQUE","PANAMA","Within",0.201024720328055,NA,50
"Annual","MARTINIQUE_PARAGUAY","MARTINIQUE","PARAGUAY","Between",0.243883126964973,NA,50
"Annual","MARTINIQUE_PERU","MARTINIQUE","PERU","Between",0.288977534485043,NA,50
"Annual","MARTINIQUE_PHILIPPINES","MARTINIQUE","PHILIPPINES","Within",0.148290956712505,NA,50
"Annual","MARTINIQUE_PUERTO RICO","MARTINIQUE","PUERTO RICO","Within",0.263493667795715,NA,50
"Annual","MARTINIQUE_SINGAPORE","MARTINIQUE","SINGAPORE","Within",0.135536278161181,NA,50
"Annual","MARTINIQUE_SRI LANKA","MARTINIQUE","SRI LANKA","Within",0.177526532477259,NA,50
"Annual","MARTINIQUE_SURINAME","MARTINIQUE","SURINAME","Within",0.328161124207158,NA,50
"Annual","MARTINIQUE_TAIWAN","MARTINIQUE","TAIWAN","Within",0.179061378632135,NA,50
"Annual","MARTINIQUE_THAILAND","MARTINIQUE","THAILAND","Within",0.0893487684258986,NA,50
"Annual","MARTINIQUE_TRINIDAD AND TOBAGO","MARTINIQUE","TRINIDAD AND TOBAGO","Within",0.270128968261516,NA,50
"Annual","MARTINIQUE_VANUATU","MARTINIQUE","VANUATU","Between",0.152122277453295,NA,50
"Annual","MARTINIQUE_VENEZUELA","MARTINIQUE","VENEZUELA","Within",0.190628096652296,NA,50
"Annual","MARTINIQUE_VIET NAM","MARTINIQUE","VIET NAM","Within",0.185674223100944,NA,50
"Annual","MEXICO_MYANMAR","MEXICO","MYANMAR","Within",0.477702650067448,NA,50
"Annual","MEXICO_NEW CALEDONIA","MEXICO","NEW CALEDONIA","Between",0.052450312106466,NA,50
"Annual","MEXICO_NICARAGUA","MEXICO","NICARAGUA","Within",0.487250678607581,NA,50
"Annual","MEXICO_PALAU","MEXICO","PALAU","Within",0.14370235319749,NA,50
"Annual","MEXICO_PANAMA","MEXICO","PANAMA","Within",0.414190019164655,NA,50
"Annual","MEXICO_PARAGUAY","MEXICO","PARAGUAY","Between",0.0924745187133978,NA,50
"Annual","MEXICO_PERU","MEXICO","PERU","Between",0.056164933438958,NA,50
"Annual","MEXICO_PHILIPPINES","MEXICO","PHILIPPINES","Within",0.514190206280115,NA,50
"Annual","MEXICO_PUERTO RICO","MEXICO","PUERTO RICO","Within",0.316759139455293,NA,50
"Annual","MEXICO_SINGAPORE","MEXICO","SINGAPORE","Within",0.342904913666393,NA,50
"Annual","MEXICO_SRI LANKA","MEXICO","SRI LANKA","Within",0.176077437199729,NA,50
"Annual","MEXICO_SURINAME","MEXICO","SURINAME","Within",0.161971410511981,NA,50
"Annual","MEXICO_TAIWAN","MEXICO","TAIWAN","Within",0.497434543330414,NA,50
"Annual","MEXICO_THAILAND","MEXICO","THAILAND","Within",0.497309288559651,NA,50
"Annual","MEXICO_TRINIDAD AND TOBAGO","MEXICO","TRINIDAD AND TOBAGO","Within",0.484696506406635,NA,50
"Annual","MEXICO_VANUATU","MEXICO","VANUATU","Between",0.0678389708402925,NA,50
"Annual","MEXICO_VENEZUELA","MEXICO","VENEZUELA","Within",0.188736356766426,NA,50
"Annual","MEXICO_VIET NAM","MEXICO","VIET NAM","Within",0.561230659072081,NA,50
"Annual","MYANMAR_NEW CALEDONIA","MYANMAR","NEW CALEDONIA","Between",0.135433534165459,NA,50
"Annual","MYANMAR_NICARAGUA","MYANMAR","NICARAGUA","Within",0.417512180826755,NA,50
"Annual","MYANMAR_PALAU","MYANMAR","PALAU","Within",0.183707120357789,NA,50
"Annual","MYANMAR_PANAMA","MYANMAR","PANAMA","Within",0.316754987950362,NA,50
"Annual","MYANMAR_PARAGUAY","MYANMAR","PARAGUAY","Between",0.0699209994875168,NA,50
"Annual","MYANMAR_PERU","MYANMAR","PERU","Between",0.130450700625043,NA,50
"Annual","MYANMAR_PHILIPPINES","MYANMAR","PHILIPPINES","Within",0.469648619832354,NA,50
"Annual","MYANMAR_PUERTO RICO","MYANMAR","PUERTO RICO","Within",0.233967121136898,NA,50
"Annual","MYANMAR_SINGAPORE","MYANMAR","SINGAPORE","Within",0.412821461941605,NA,50
"Annual","MYANMAR_SRI LANKA","MYANMAR","SRI LANKA","Within",0.176926706414659,NA,50
"Annual","MYANMAR_SURINAME","MYANMAR","SURINAME","Within",0.0887982630891556,NA,50
"Annual","MYANMAR_TAIWAN","MYANMAR","TAIWAN","Within",0.437287001192932,NA,50
"Annual","MYANMAR_THAILAND","MYANMAR","THAILAND","Within",0.625249296252008,NA,50
"Annual","MYANMAR_TRINIDAD AND TOBAGO","MYANMAR","TRINIDAD AND TOBAGO","Within",0.320106828539013,NA,50
"Annual","MYANMAR_VANUATU","MYANMAR","VANUATU","Between",0.154900526365982,NA,50
"Annual","MYANMAR_VENEZUELA","MYANMAR","VENEZUELA","Within",0.14630606961932,NA,50
"Annual","MYANMAR_VIET NAM","MYANMAR","VIET NAM","Within",0.497679738873754,NA,50
"Annual","NEW CALEDONIA_NICARAGUA","NEW CALEDONIA","NICARAGUA","Between",0.073697619167533,NA,50
"Annual","NEW CALEDONIA_PALAU","NEW CALEDONIA","PALAU","Between",0.260465525990329,NA,50
"Annual","NEW CALEDONIA_PANAMA","NEW CALEDONIA","PANAMA","Between",0.0814554201968331,NA,50
"Annual","NEW CALEDONIA_PARAGUAY","NEW CALEDONIA","PARAGUAY","Within",0.259969737252857,NA,50
"Annual","NEW CALEDONIA_PERU","NEW CALEDONIA","PERU","Within",0.316212048443275,NA,50
"Annual","NEW CALEDONIA_PHILIPPINES","NEW CALEDONIA","PHILIPPINES","Between",0.0718945980317322,NA,50
"Annual","NEW CALEDONIA_PUERTO RICO","NEW CALEDONIA","PUERTO RICO","Between",0.155340806893925,NA,50
"Annual","NEW CALEDONIA_SINGAPORE","NEW CALEDONIA","SINGAPORE","Between",0.104459277653281,NA,50
"Annual","NEW CALEDONIA_SRI LANKA","NEW CALEDONIA","SRI LANKA","Between",0.145607982362995,NA,50
"Annual","NEW CALEDONIA_SURINAME","NEW CALEDONIA","SURINAME","Between",0.253523133353238,NA,50
"Annual","NEW CALEDONIA_TAIWAN","NEW CALEDONIA","TAIWAN","Between",0.0820168710280094,NA,50
"Annual","NEW CALEDONIA_THAILAND","NEW CALEDONIA","THAILAND","Between",0.149682918231368,NA,50
"Annual","NEW CALEDONIA_TRINIDAD AND TOBAGO","NEW CALEDONIA","TRINIDAD AND TOBAGO","Between",0.0771988858170095,NA,50
"Annual","NEW CALEDONIA_VANUATU","NEW CALEDONIA","VANUATU","Within",0.39919187809418,NA,50
"Annual","NEW CALEDONIA_VENEZUELA","NEW CALEDONIA","VENEZUELA","Between",0.142166834155741,NA,50
"Annual","NEW CALEDONIA_VIET NAM","NEW CALEDONIA","VIET NAM","Between",0.0690149851780311,NA,50
"Annual","NICARAGUA_PALAU","NICARAGUA","PALAU","Within",0.197918230167652,NA,50
"Annual","NICARAGUA_PANAMA","NICARAGUA","PANAMA","Within",0.414717108266266,NA,50
"Annual","NICARAGUA_PARAGUAY","NICARAGUA","PARAGUAY","Between",0.109768798228644,NA,50
"Annual","NICARAGUA_PERU","NICARAGUA","PERU","Between",0.0689426479165864,NA,50
"Annual","NICARAGUA_PHILIPPINES","NICARAGUA","PHILIPPINES","Within",0.483099574861531,NA,50
"Annual","NICARAGUA_PUERTO RICO","NICARAGUA","PUERTO RICO","Within",0.335830025217142,NA,50
"Annual","NICARAGUA_SINGAPORE","NICARAGUA","SINGAPORE","Within",0.342990986849983,NA,50
"Annual","NICARAGUA_SRI LANKA","NICARAGUA","SRI LANKA","Within",0.22314466148054,NA,50
"Annual","NICARAGUA_SURINAME","NICARAGUA","SURINAME","Within",0.184029612869448,NA,50
"Annual","NICARAGUA_TAIWAN","NICARAGUA","TAIWAN","Within",0.530588366736269,NA,50
"Annual","NICARAGUA_THAILAND","NICARAGUA","THAILAND","Within",0.422749962940392,NA,50
"Annual","NICARAGUA_TRINIDAD AND TOBAGO","NICARAGUA","TRINIDAD AND TOBAGO","Within",0.418558068638023,NA,50
"Annual","NICARAGUA_VANUATU","NICARAGUA","VANUATU","Between",0.11396862181786,NA,50
"Annual","NICARAGUA_VENEZUELA","NICARAGUA","VENEZUELA","Within",0.241367784925145,NA,50
"Annual","NICARAGUA_VIET NAM","NICARAGUA","VIET NAM","Within",0.517552863068559,NA,50
"Annual","PALAU_PANAMA","PALAU","PANAMA","Within",0.15961282182608,NA,50
"Annual","PALAU_PARAGUAY","PALAU","PARAGUAY","Between",0.163977438536916,NA,50
"Annual","PALAU_PERU","PALAU","PERU","Between",0.183082173835056,NA,50
"Annual","PALAU_PHILIPPINES","PALAU","PHILIPPINES","Within",0.182737144185812,NA,50
"Annual","PALAU_PUERTO RICO","PALAU","PUERTO RICO","Within",0.143987575336855,NA,50
"Annual","PALAU_SINGAPORE","PALAU","SINGAPORE","Within",0.168907389051324,NA,50
"Annual","PALAU_SRI LANKA","PALAU","SRI LANKA","Within",0.209565655041475,NA,50
"Annual","PALAU_SURINAME","PALAU","SURINAME","Within",0.262048122580709,NA,50
"Annual","PALAU_TAIWAN","PALAU","TAIWAN","Within",0.184779240547069,NA,50
"Annual","PALAU_THAILAND","PALAU","THAILAND","Within",0.198935388679681,NA,50
"Annual","PALAU_TRINIDAD AND TOBAGO","PALAU","TRINIDAD AND TOBAGO","Within",0.1772211539299,NA,50
"Annual","PALAU_VANUATU","PALAU","VANUATU","Between",0.219386401983317,NA,50
"Annual","PALAU_VENEZUELA","PALAU","VENEZUELA","Within",0.17471361636839,NA,50
"Annual","PALAU_VIET NAM","PALAU","VIET NAM","Within",0.181554498344426,NA,50
"Annual","PANAMA_PARAGUAY","PANAMA","PARAGUAY","Between",0.137755028959925,NA,50
"Annual","PANAMA_PERU","PANAMA","PERU","Between",0.0739386550689303,NA,50
"Annual","PANAMA_PHILIPPINES","PANAMA","PHILIPPINES","Within",0.40316196735591,NA,50
"Annual","PANAMA_PUERTO RICO","PANAMA","PUERTO RICO","Within",0.333625643239584,NA,50
"Annual","PANAMA_SINGAPORE","PANAMA","SINGAPORE","Within",0.265172332297931,NA,50
"Annual","PANAMA_SRI LANKA","PANAMA","SRI LANKA","Within",0.171034447435666,NA,50
"Annual","PANAMA_SURINAME","PANAMA","SURINAME","Within",0.207678662664006,NA,50
"Annual","PANAMA_TAIWAN","PANAMA","TAIWAN","Within",0.401226770355908,NA,50
"Annual","PANAMA_THAILAND","PANAMA","THAILAND","Within",0.326944784398381,NA,50
"Annual","PANAMA_TRINIDAD AND TOBAGO","PANAMA","TRINIDAD AND TOBAGO","Within",0.417414858906183,NA,50
"Annual","PANAMA_VANUATU","PANAMA","VANUATU","Between",0.162732403605687,NA,50
"Annual","PANAMA_VENEZUELA","PANAMA","VENEZUELA","Within",0.235600283614761,NA,50
"Annual","PANAMA_VIET NAM","PANAMA","VIET NAM","Within",0.421419512346197,NA,50
"Annual","PARAGUAY_PERU","PARAGUAY","PERU","Within",0.322679978289168,NA,50
"Annual","PARAGUAY_PHILIPPINES","PARAGUAY","PHILIPPINES","Between",0.0867443001139027,NA,50
"Annual","PARAGUAY_PUERTO RICO","PARAGUAY","PUERTO RICO","Between",0.189103843803176,NA,50
"Annual","PARAGUAY_SINGAPORE","PARAGUAY","SINGAPORE","Between",0.0585354295037339,NA,50
"Annual","PARAGUAY_SRI LANKA","PARAGUAY","SRI LANKA","Between",0.138718400972265,NA,50
"Annual","PARAGUAY_SURINAME","PARAGUAY","SURINAME","Between",0.305576665300813,NA,50
"Annual","PARAGUAY_TAIWAN","PARAGUAY","TAIWAN","Between",0.0911520722636543,NA,50
"Annual","PARAGUAY_THAILAND","PARAGUAY","THAILAND","Between",0.0893620062019118,NA,50
"Annual","PARAGUAY_TRINIDAD AND TOBAGO","PARAGUAY","TRINIDAD AND TOBAGO","Between",0.131284718067838,NA,50
"Annual","PARAGUAY_VANUATU","PARAGUAY","VANUATU","Within",0.207537512745383,NA,50
"Annual","PARAGUAY_VENEZUELA","PARAGUAY","VENEZUELA","Between",0.208509240640546,NA,50
"Annual","PARAGUAY_VIET NAM","PARAGUAY","VIET NAM","Between",0.0823926234697913,NA,50
"Annual","PERU_PHILIPPINES","PERU","PHILIPPINES","Between",0.0624227047994522,NA,50
"Annual","PERU_PUERTO RICO","PERU","PUERTO RICO","Between",0.136986002243067,NA,50
"Annual","PERU_SINGAPORE","PERU","SINGAPORE","Between",0.0998388099284312,NA,50
"Annual","PERU_SRI LANKA","PERU","SRI LANKA","Between",0.168847307990401,NA,50
"Annual","PERU_SURINAME","PERU","SURINAME","Between",0.255336173917591,NA,50
"Annual","PERU_TAIWAN","PERU","TAIWAN","Between",0.0847403641712963,NA,50
"Annual","PERU_THAILAND","PERU","THAILAND","Between",0.13525209784656,NA,50
"Annual","PERU_TRINIDAD AND TOBAGO","PERU","TRINIDAD AND TOBAGO","Between",0.112986801697137,NA,50
"Annual","PERU_VANUATU","PERU","VANUATU","Within",0.260086786187356,NA,50
"Annual","PERU_VENEZUELA","PERU","VENEZUELA","Between",0.181692510870125,NA,50
"Annual","PERU_VIET NAM","PERU","VIET NAM","Between",0.0541099417512997,NA,50
"Annual","PHILIPPINES_PUERTO RICO","PHILIPPINES","PUERTO RICO","Within",0.283984921137463,NA,50
"Annual","PHILIPPINES_SINGAPORE","PHILIPPINES","SINGAPORE","Within",0.419858909252019,NA,50
"Annual","PHILIPPINES_SRI LANKA","PHILIPPINES","SRI LANKA","Within",0.239981701638562,NA,50
"Annual","PHILIPPINES_SURINAME","PHILIPPINES","SURINAME","Within",0.146888523800954,NA,50
"Annual","PHILIPPINES_TAIWAN","PHILIPPINES","TAIWAN","Within",0.490792947912823,NA,50
"Annual","PHILIPPINES_THAILAND","PHILIPPINES","THAILAND","Within",0.49920871734624,NA,50
"Annual","PHILIPPINES_TRINIDAD AND TOBAGO","PHILIPPINES","TRINIDAD AND TOBAGO","Within",0.416810506257978,NA,50
"Annual","PHILIPPINES_VANUATU","PHILIPPINES","VANUATU","Between",0.116928044105075,NA,50
"Annual","PHILIPPINES_VENEZUELA","PHILIPPINES","VENEZUELA","Within",0.20592023644748,NA,50
"Annual","PHILIPPINES_VIET NAM","PHILIPPINES","VIET NAM","Within",0.5734470511494,NA,50
"Annual","PUERTO RICO_SINGAPORE","PUERTO RICO","SINGAPORE","Within",0.237456724408725,NA,50
"Annual","PUERTO RICO_SRI LANKA","PUERTO RICO","SRI LANKA","Within",0.155802559692274,NA,50
"Annual","PUERTO RICO_SURINAME","PUERTO RICO","SURINAME","Within",0.241924505033032,NA,50
"Annual","PUERTO RICO_TAIWAN","PUERTO RICO","TAIWAN","Within",0.369917822629095,NA,50
"Annual","PUERTO RICO_THAILAND","PUERTO RICO","THAILAND","Within",0.226987235298039,NA,50
"Annual","PUERTO RICO_TRINIDAD AND TOBAGO","PUERTO RICO","TRINIDAD AND TOBAGO","Within",0.351635350874816,NA,50
"Annual","PUERTO RICO_VANUATU","PUERTO RICO","VANUATU","Between",0.133407203399815,NA,50
"Annual","PUERTO RICO_VENEZUELA","PUERTO RICO","VENEZUELA","Within",0.241821855802178,NA,50
"Annual","PUERTO RICO_VIET NAM","PUERTO RICO","VIET NAM","Within",0.344568603498489,NA,50
"Annual","SINGAPORE_SRI LANKA","SINGAPORE","SRI LANKA","Within",0.233738472492631,NA,50
"Annual","SINGAPORE_SURINAME","SINGAPORE","SURINAME","Within",0.101074901445645,NA,50
"Annual","SINGAPORE_TAIWAN","SINGAPORE","TAIWAN","Within",0.361155495110412,NA,50
"Annual","SINGAPORE_THAILAND","SINGAPORE","THAILAND","Within",0.467752910518638,NA,50
"Annual","SINGAPORE_TRINIDAD AND TOBAGO","SINGAPORE","TRINIDAD AND TOBAGO","Within",0.327019031329293,NA,50
"Annual","SINGAPORE_VANUATU","SINGAPORE","VANUATU","Between",0.182844201533317,NA,50
"Annual","SINGAPORE_VENEZUELA","SINGAPORE","VENEZUELA","Within",0.192898085354091,NA,50
"Annual","SINGAPORE_VIET NAM","SINGAPORE","VIET NAM","Within",0.447877464503615,NA,50
"Annual","SRI LANKA_SURINAME","SRI LANKA","SURINAME","Within",0.174516018759431,NA,50
"Annual","SRI LANKA_TAIWAN","SRI LANKA","TAIWAN","Within",0.168540264622136,NA,50
"Annual","SRI LANKA_THAILAND","SRI LANKA","THAILAND","Within",0.207584476646467,NA,50
"Annual","SRI LANKA_TRINIDAD AND TOBAGO","SRI LANKA","TRINIDAD AND TOBAGO","Within",0.191342442862819,NA,50
"Annual","SRI LANKA_VANUATU","SRI LANKA","VANUATU","Between",0.169047417885294,NA,50
"Annual","SRI LANKA_VENEZUELA","SRI LANKA","VENEZUELA","Within",0.183067869590541,NA,50
"Annual","SRI LANKA_VIET NAM","SRI LANKA","VIET NAM","Within",0.218506664765781,NA,50
"Annual","SURINAME_TAIWAN","SURINAME","TAIWAN","Within",0.156998062906795,NA,50
"Annual","SURINAME_THAILAND","SURINAME","THAILAND","Within",0.0773252483560027,NA,50
"Annual","SURINAME_TRINIDAD AND TOBAGO","SURINAME","TRINIDAD AND TOBAGO","Within",0.205274489106109,NA,50
"Annual","SURINAME_VANUATU","SURINAME","VANUATU","Between",0.157737205648946,NA,50
"Annual","SURINAME_VENEZUELA","SURINAME","VENEZUELA","Within",0.196285845168791,NA,50
"Annual","SURINAME_VIET NAM","SURINAME","VIET NAM","Within",0.127734040599821,NA,50
"Annual","TAIWAN_THAILAND","TAIWAN","THAILAND","Within",0.455710210308761,NA,50
"Annual","TAIWAN_TRINIDAD AND TOBAGO","TAIWAN","TRINIDAD AND TOBAGO","Within",0.458030834101727,NA,50
"Annual","TAIWAN_VANUATU","TAIWAN","VANUATU","Between",0.141587508720908,NA,50
"Annual","TAIWAN_VENEZUELA","TAIWAN","VENEZUELA","Within",0.255058730721541,NA,50
"Annual","TAIWAN_VIET NAM","TAIWAN","VIET NAM","Within",0.580624737036438,NA,50
"Annual","THAILAND_TRINIDAD AND TOBAGO","THAILAND","TRINIDAD AND TOBAGO","Within",0.367592321451734,NA,50
