date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
2018-02-01,Feb-18,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2018-02-01,Feb-18,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2018-02-01,Feb-18,AMR,Region of the Americas,United States of America,USA,10,10,0,0,0,0,0,0.308497108,0,0.308497108
2018-02-01,Feb-18,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2018-02-01,Feb-18,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,924,,3,0,0,0.003246753,0,0.003984335,0.00067006,0.00945882
2018-02-01,Feb-18,SEAR,South-East Asia Region,Bangladesh,BGD,5,,,0,0,,0,0.52182375,,
2018-02-01,Feb-18,SEAR,South-East Asia Region,Nepal,NPL,3,,,,,,,,,
2018-02-01,Feb-18,SEAR,South-East Asia Region,Sri Lanka,LKA,4365,,,,,,,,,
2018-02-01,Feb-18,SEAR,South-East Asia Region,Thailand,THA,1996,,,1,0.000501002,,1.27E-05,0.00278821,,
2018-03-01,Mar-18,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Antigua and Barbuda,ATG,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Argentina,ARG,127,67,0,0,0,0,0,0.028628506,0,0.028628506
2018-03-01,Mar-18,AMR,Region of the Americas,Aruba,ABW,1,1,0,0,0,0,0,0.975,0,0.975
2018-03-01,Mar-18,AMR,Region of the Americas,Bahamas,BHS,1,0,0,0,0,0,0,0.975,0,0.975
2018-03-01,Mar-18,AMR,Region of the Americas,Barbados,BRB,8,0,0,0,0,0,0,0.369416648,0,0.369416648
2018-03-01,Mar-18,AMR,Region of the Americas,Belize,BLZ,61,5,,0,0,,0,0.058681224,,
2018-03-01,Mar-18,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,1096,101,3,0,0,0.002737226,0,0.003360108,0.000564838,0.007978314
2018-03-01,Mar-18,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Brazil,BRA,57248,23648,48,20,0.000349357,0.000838457,0.000213409,0.000539503,0.000618275,0.001111521
2018-03-01,Mar-18,AMR,Region of the Americas,British Virgin Islands,VGB,1,1,0,0,0,0,0,0.975,0,0.975
2018-03-01,Mar-18,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Chile,CHL,1,1,0,0,0,0,0,0.975,0,0.975
2018-03-01,Mar-18,AMR,Region of the Americas,Colombia,COL,1586,,14,0,0,0.008827238,0,0.002323198,0.004834095,0.014766295
2018-03-01,Mar-18,AMR,Region of the Americas,Costa Rica,CRI,114,,0,0,0,0,0,0.031840654,0,0.031840654
2018-03-01,Mar-18,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Curaçao,CUW,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Dominica,DMA,11,0,0,0,0,0,0,0.284914153,0,0.284914153
2018-03-01,Mar-18,AMR,Region of the Americas,Dominican Republic,DOM,134,14,19,0,0,0.141791045,0,0.027153483,0.087577775,0.212537547
2018-03-01,Mar-18,AMR,Region of the Americas,Ecuador,ECU,307,307,1,0,0,0.003257329,0,0.011943991,8.25E-05,0.018014121
2018-03-01,Mar-18,AMR,Region of the Americas,El Salvador,SLV,263,9,0,0,0,0,0,0.013928249,0,0.013928249
2018-03-01,Mar-18,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Guatemala,GTM,257,64,2,1,0.003891051,0.007782101,9.85E-05,0.021487702,0.000943842,0.027827323
2018-03-01,Mar-18,AMR,Region of the Americas,Guyana,GUY,9,1,0,0,0,0,0,0.336267117,0,0.336267117
2018-03-01,Mar-18,AMR,Region of the Americas,Haiti,HTI,9,,,0,0,,0,0.336267117,,
2018-03-01,Mar-18,AMR,Region of the Americas,Honduras,HND,684,,27,0,0,0.039473684,0,0.005378582,0.026171739,0.056914662
2018-03-01,Mar-18,AMR,Region of the Americas,Jamaica,JAM,41,0,0,0,0,0,0,0.086043836,0,0.086043836
2018-03-01,Mar-18,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Mexico,MEX,1670,146,17,0,0,0.010179641,0,0.002206472,0.005940883,0.016248709
2018-03-01,Mar-18,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Nicaragua,NIC,3172,59,,0,0,,0,0.001162275,,
2018-03-01,Mar-18,AMR,Region of the Americas,Panama,PAN,354,218,1,1,0.002824859,0.002824859,7.15E-05,0.015637851,7.15E-05,0.015637851
2018-03-01,Mar-18,AMR,Region of the Americas,Paraguay,PRY,6336,606,,4,0.000631313,,0.000172038,0.001615616,,
2018-03-01,Mar-18,AMR,Region of the Americas,Peru,PER,1105,,12,3,0.002714932,0.010859729,0.000560235,0.007913502,0.005623619,0.018892852
2018-03-01,Mar-18,AMR,Region of the Americas,Puerto Rico,PRI,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Saint Barthélemy,BLM,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Saint Lucia,LCA,3,3,0,0,0,0,0,0.707598226,0,0.707598226
2018-03-01,Mar-18,AMR,Region of the Americas,Saint Martin (French part),MAF,5,0,0,0,0,0,0,0.52182375,0,0.52182375
2018-03-01,Mar-18,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
2018-03-01,Mar-18,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,29,5,0,0,0,0,0,0.119444869,0,0.119444869
2018-03-01,Mar-18,AMR,Region of the Americas,Suriname,SUR,6,0,0,0,0,0,0,0.459258126,0,0.459258126
2018-03-01,Mar-18,AMR,Region of the Americas,Trinidad and Tobago,TTO,18,1,0,0,0,0,0,0.185301968,0,0.185301968
2018-03-01,Mar-18,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,United States of America,USA,14,14,0,0,0,0,0,0.231635762,0,0.231635762
2018-03-01,Mar-18,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2018-03-01,Mar-18,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,826,,8,0,0,0.00968523,0,0.004455998,0.004190406,0.018994167
2018-03-01,Mar-18,SEAR,South-East Asia Region,Bangladesh,BGD,23,,,0,0,,0,0.148185129,,
2018-03-01,Mar-18,SEAR,South-East Asia Region,Nepal,NPL,1,,,,,,,,,
2018-03-01,Mar-18,SEAR,South-East Asia Region,Sri Lanka,LKA,3322,,,,,,,,,
2018-03-01,Mar-18,SEAR,South-East Asia Region,Thailand,THA,2606,,,5,0.001918649,,0.000623264,0.004471761,,
2018-04-01,Apr-18,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Antigua and Barbuda,ATG,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Argentina,ARG,540,297,0,0,0,0,0,0.006807978,0,0.006807978
2018-04-01,Apr-18,AMR,Region of the Americas,Aruba,ABW,1,1,0,0,0,0,0,0.975,0,0.975
2018-04-01,Apr-18,AMR,Region of the Americas,Bahamas,BHS,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Barbados,BRB,6,0,0,0,0,0,0,0.459258126,0,0.459258126
2018-04-01,Apr-18,AMR,Region of the Americas,Belize,BLZ,64,0,,0,0,,0,0.056009089,,
2018-04-01,Apr-18,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,1072,59,6,0,0,0.005597015,0,0.003435205,0.002056693,0.01214227
2018-04-01,Apr-18,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Brazil,BRA,69918,31645,51,29,0.000414772,0.000729426,0.000277796,0.000595627,0.000543152,0.00095895
2018-04-01,Apr-18,AMR,Region of the Americas,British Virgin Islands,VGB,2,2,0,0,0,0,0,0.841886117,0,0.841886117
2018-04-01,Apr-18,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Chile,CHL,16,16,0,0,0,0,0,0.205907214,0,0.205907214
2018-04-01,Apr-18,AMR,Region of the Americas,Colombia,COL,1890,,27,2,0.001058201,0.014285714,0.000128179,0.003817306,0.009434922,0.020717338
2018-04-01,Apr-18,AMR,Region of the Americas,Costa Rica,CRI,164,104,0,0,0,0,0,0.022242082,0,0.022242082
2018-04-01,Apr-18,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Curaçao,CUW,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Dominican Republic,DOM,102,38,10,1,0.009803922,0.098039216,0.000248183,0.05341541,0.048022765,0.172914343
2018-04-01,Apr-18,AMR,Region of the Americas,Ecuador,ECU,282,282,0,0,0,0,0,0.012995947,0,0.012995947
2018-04-01,Apr-18,AMR,Region of the Americas,El Salvador,SLV,329,11,0,0,0,0,0,0.011149775,0,0.011149775
2018-04-01,Apr-18,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Grenada,GRD,140,140,0,0,0,0,0,0.026005029,0,0.026005029
2018-04-01,Apr-18,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Guatemala,GTM,408,101,4,1,0.00245098,0.009803922,6.21E-05,0.013579726,0.002677517,0.024910485
2018-04-01,Apr-18,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Haiti,HTI,8,,,0,0,,0,0.369416648,,
2018-04-01,Apr-18,AMR,Region of the Americas,Honduras,HND,920,,29,0,0,0.031521739,0,0.004001624,0.021210154,0.044958351
2018-04-01,Apr-18,AMR,Region of the Americas,Jamaica,JAM,19,0,0,0,0,0,0,0.176466912,0,0.176466912
2018-04-01,Apr-18,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Mexico,MEX,2035,119,7,1,0.0004914,0.003439803,1.24E-05,0.002734835,0.001384063,0.00707439
2018-04-01,Apr-18,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Nicaragua,NIC,3169,40,,0,0,,0,0.001163374,,
2018-04-01,Apr-18,AMR,Region of the Americas,Panama,PAN,298,162,3,0,0,0.010067114,0,0.012302488,0.002080912,0.029136888
2018-04-01,Apr-18,AMR,Region of the Americas,Paraguay,PRY,3685,376,,2,0.000542741,,6.57E-05,0.001959177,,
2018-04-01,Apr-18,AMR,Region of the Americas,Peru,PER,922,,8,2,0.002169197,0.00867679,0.000262808,0.007813716,0.003753251,0.017024817
2018-04-01,Apr-18,AMR,Region of the Americas,Puerto Rico,PRI,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Saint Barthélemy,BLM,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Saint Lucia,LCA,7,7,0,0,0,0,0,0.409616397,0,0.409616397
2018-04-01,Apr-18,AMR,Region of the Americas,Saint Martin (French part),MAF,7,0,0,0,0,0,0,0.409616397,0,0.409616397
2018-04-01,Apr-18,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,1,1,0,0,0,0,0,0.975,0,0.975
2018-04-01,Apr-18,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Suriname,SUR,7,0,0,0,0,0,0,0.409616397,0,0.409616397
2018-04-01,Apr-18,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2018-04-01,Apr-18,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,United States of America,USA,3,3,0,0,0,0,0,0.707598226,0,0.707598226
2018-04-01,Apr-18,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2018-04-01,Apr-18,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,664,460,2,2,0.003012048,0.003012048,0.000364981,0.010837831,0.000364981,0.010837831
2018-04-01,Apr-18,SEAR,South-East Asia Region,Bangladesh,BGD,27,,,0,0,,0,0.127702868,,
2018-04-01,Apr-18,SEAR,South-East Asia Region,Nepal,NPL,0,,,,,,,,,
2018-04-01,Apr-18,SEAR,South-East Asia Region,Sri Lanka,LKA,2618,,,,,,,,,
2018-04-01,Apr-18,SEAR,South-East Asia Region,Thailand,THA,3104,,,2,0.00064433,,7.80E-05,0.002325583,,
2018-05-01,May-18,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2018-05-01,May-18,AMR,Region of the Americas,Antigua and Barbuda,ATG,4,0,0,0,0,0,0,0.602364636,0,0.602364636
2018-05-01,May-18,AMR,Region of the Americas,Argentina,ARG,932,302,0,0,0,0,0,0.003950203,0,0.003950203
